territory_id_id,Nom du fichier/tuile,Nom simplifié,Longitude centre,Latitude centre,Largeur (°),Hauteur (°),country
6185,ESA_WorldCover_10m_2021_v200_N63W135_Map_1.tif,N63W135_1,-134.25,63.75,1.5,1.5,Canada
6186,ESA_WorldCover_10m_2021_v200_N63W135_Map_2.tif,N63W135_2,-132.75,63.75,1.5,1.5,Canada
6187,ESA_WorldCover_10m_2021_v200_N63W135_Map_3.tif,N63W135_3,-134.25,65.25,1.5,1.5,Canada
6188,ESA_WorldCover_10m_2021_v200_N63W135_Map_4.tif,N63W135_4,-132.75,65.25,1.5,1.5,Canada
6189,ESA_WorldCover_10m_2021_v200_N63W138_Map_1.tif,N63W138_1,-137.25,63.75,1.5,1.5,Canada
6190,ESA_WorldCover_10m_2021_v200_N63W138_Map_2.tif,N63W138_2,-135.75,63.75,1.5,1.5,Canada
6191,ESA_WorldCover_10m_2021_v200_N63W138_Map_3.tif,N63W138_3,-137.25,65.25,1.5,1.5,Canada
6192,ESA_WorldCover_10m_2021_v200_N63W138_Map_4.tif,N63W138_4,-135.75,65.25,1.5,1.5,Canada
6193,ESA_WorldCover_10m_2021_v200_N63W141_Map_1.tif,N63W141_1,-140.25,63.75,1.5,1.5,Canada
6194,ESA_WorldCover_10m_2021_v200_N63W141_Map_2.tif,N63W141_2,-138.75,63.75,1.5,1.5,Canada
6195,ESA_WorldCover_10m_2021_v200_N63W141_Map_3.tif,N63W141_3,-140.25,65.25,1.5,1.5,Canada
6196,ESA_WorldCover_10m_2021_v200_N63W141_Map_4.tif,N63W141_4,-138.75,65.25,1.5,1.5,Canada
6197,ESA_WorldCover_10m_2021_v200_N63W144_Map_1.tif,N63W144_1,-143.25,63.75,1.5,1.5,United States of America
6198,ESA_WorldCover_10m_2021_v200_N63W144_Map_2.tif,N63W144_2,-141.75,63.75,1.5,1.5,United States of America
6199,ESA_WorldCover_10m_2021_v200_N63W144_Map_3.tif,N63W144_3,-143.25,65.25,1.5,1.5,United States of America
6200,ESA_WorldCover_10m_2021_v200_N63W144_Map_4.tif,N63W144_4,-141.75,65.25,1.5,1.5,United States of America
6201,ESA_WorldCover_10m_2021_v200_N63W147_Map_1.tif,N63W147_1,-146.25,63.75,1.5,1.5,United States of America
6202,ESA_WorldCover_10m_2021_v200_N63W147_Map_2.tif,N63W147_2,-144.75,63.75,1.5,1.5,United States of America
6203,ESA_WorldCover_10m_2021_v200_N63W147_Map_3.tif,N63W147_3,-146.25,65.25,1.5,1.5,United States of America
6204,ESA_WorldCover_10m_2021_v200_N63W147_Map_4.tif,N63W147_4,-144.75,65.25,1.5,1.5,United States of America
6205,ESA_WorldCover_10m_2021_v200_N63W150_Map_1.tif,N63W150_1,-149.25,63.75,1.5,1.5,United States of America
6206,ESA_WorldCover_10m_2021_v200_N63W150_Map_2.tif,N63W150_2,-147.75,63.75,1.5,1.5,United States of America
6207,ESA_WorldCover_10m_2021_v200_N63W150_Map_3.tif,N63W150_3,-149.25,65.25,1.5,1.5,United States of America
6208,ESA_WorldCover_10m_2021_v200_N63W150_Map_4.tif,N63W150_4,-147.75,65.25,1.5,1.5,United States of America
6209,ESA_WorldCover_10m_2021_v200_N63W153_Map_1.tif,N63W153_1,-152.25,63.75,1.5,1.5,United States of America
6210,ESA_WorldCover_10m_2021_v200_N63W153_Map_2.tif,N63W153_2,-150.75,63.75,1.5,1.5,United States of America
6211,ESA_WorldCover_10m_2021_v200_N63W153_Map_3.tif,N63W153_3,-152.25,65.25,1.5,1.5,United States of America
6212,ESA_WorldCover_10m_2021_v200_N63W153_Map_4.tif,N63W153_4,-150.75,65.25,1.5,1.5,United States of America
6213,ESA_WorldCover_10m_2021_v200_N63W156_Map_1.tif,N63W156_1,-155.25,63.75,1.5,1.5,United States of America
6214,ESA_WorldCover_10m_2021_v200_N63W156_Map_2.tif,N63W156_2,-153.75,63.75,1.5,1.5,United States of America
6215,ESA_WorldCover_10m_2021_v200_N63W156_Map_3.tif,N63W156_3,-155.25,65.25,1.5,1.5,United States of America
6216,ESA_WorldCover_10m_2021_v200_N63W156_Map_4.tif,N63W156_4,-153.75,65.25,1.5,1.5,United States of America
6217,ESA_WorldCover_10m_2021_v200_N63W159_Map_1.tif,N63W159_1,-158.25,63.75,1.5,1.5,United States of America
6218,ESA_WorldCover_10m_2021_v200_N63W159_Map_2.tif,N63W159_2,-156.75,63.75,1.5,1.5,United States of America
6219,ESA_WorldCover_10m_2021_v200_N63W159_Map_3.tif,N63W159_3,-158.25,65.25,1.5,1.5,United States of America
6220,ESA_WorldCover_10m_2021_v200_N63W159_Map_4.tif,N63W159_4,-156.75,65.25,1.5,1.5,United States of America
6221,ESA_WorldCover_10m_2021_v200_N63W162_Map_1.tif,N63W162_1,-161.25,63.75,1.5,1.5,United States of America
6222,ESA_WorldCover_10m_2021_v200_N63W162_Map_2.tif,N63W162_2,-159.75,63.75,1.5,1.5,United States of America
6223,ESA_WorldCover_10m_2021_v200_N63W162_Map_3.tif,N63W162_3,-161.25,65.25,1.5,1.5,United States of America
6224,ESA_WorldCover_10m_2021_v200_N63W162_Map_4.tif,N63W162_4,-159.75,65.25,1.5,1.5,United States of America
6225,ESA_WorldCover_10m_2021_v200_N63W165_Map_1.tif,N63W165_1,-164.25,63.75,1.5,1.5,United States of America
6226,ESA_WorldCover_10m_2021_v200_N63W165_Map_2.tif,N63W165_2,-162.75,63.75,1.5,1.5,United States of America
6227,ESA_WorldCover_10m_2021_v200_N63W165_Map_3.tif,N63W165_3,-164.25,65.25,1.5,1.5,United States of America
6228,ESA_WorldCover_10m_2021_v200_N63W165_Map_4.tif,N63W165_4,-162.75,65.25,1.5,1.5,United States of America
6229,ESA_WorldCover_10m_2021_v200_N63W168_Map_1.tif,N63W168_1,-167.25,63.75,1.5,1.5,Ocean
6230,ESA_WorldCover_10m_2021_v200_N63W168_Map_2.tif,N63W168_2,-165.75,63.75,1.5,1.5,United States of America
6231,ESA_WorldCover_10m_2021_v200_N63W168_Map_3.tif,N63W168_3,-167.25,65.25,1.5,1.5,United States of America
6232,ESA_WorldCover_10m_2021_v200_N63W168_Map_4.tif,N63W168_4,-165.75,65.25,1.5,1.5,United States of America
6233,ESA_WorldCover_10m_2021_v200_N63W171_Map_1.tif,N63W171_1,-170.25,63.75,1.5,1.5,United States of America
6234,ESA_WorldCover_10m_2021_v200_N63W171_Map_2.tif,N63W171_2,-168.75,63.75,1.5,1.5,United States of America
6235,ESA_WorldCover_10m_2021_v200_N63W171_Map_3.tif,N63W171_3,-170.25,65.25,1.5,1.5,Russia
6236,ESA_WorldCover_10m_2021_v200_N63W171_Map_4.tif,N63W171_4,-168.75,65.25,1.5,1.5,United States of America
6237,ESA_WorldCover_10m_2021_v200_N63W174_Map_1.tif,N63W174_1,-173.25,63.75,1.5,1.5,Russia
6238,ESA_WorldCover_10m_2021_v200_N63W174_Map_2.tif,N63W174_2,-171.75,63.75,1.5,1.5,United States of America
6239,ESA_WorldCover_10m_2021_v200_N63W174_Map_3.tif,N63W174_3,-173.25,65.25,1.5,1.5,Russia
6240,ESA_WorldCover_10m_2021_v200_N63W174_Map_4.tif,N63W174_4,-171.75,65.25,1.5,1.5,Russia
6241,ESA_WorldCover_10m_2021_v200_N63W177_Map_1.tif,N63W177_1,-176.25,63.75,1.5,1.5,Ocean
6242,ESA_WorldCover_10m_2021_v200_N63W177_Map_2.tif,N63W177_2,-174.75,63.75,1.5,1.5,Russia
6243,ESA_WorldCover_10m_2021_v200_N63W177_Map_3.tif,N63W177_3,-176.25,65.25,1.5,1.5,Russia
6244,ESA_WorldCover_10m_2021_v200_N63W177_Map_4.tif,N63W177_4,-174.75,65.25,1.5,1.5,Russia
6245,ESA_WorldCover_10m_2021_v200_N63W180_Map_1.tif,N63W180_1,-179.25,63.75,1.5,1.5,Ocean
6246,ESA_WorldCover_10m_2021_v200_N63W180_Map_2.tif,N63W180_2,-177.75,63.75,1.5,1.5,Ocean
6247,ESA_WorldCover_10m_2021_v200_N63W180_Map_3.tif,N63W180_3,-179.25,65.25,1.5,1.5,Russia
6248,ESA_WorldCover_10m_2021_v200_N63W180_Map_4.tif,N63W180_4,-177.75,65.25,1.5,1.5,Russia
6249,ESA_WorldCover_10m_2021_v200_N66E009_Map_1.tif,N66E009_1,9.75,66.75,1.5,1.5,Ocean
6250,ESA_WorldCover_10m_2021_v200_N66E009_Map_2.tif,N66E009_2,11.25,66.75,1.5,1.5,Ocean
6251,ESA_WorldCover_10m_2021_v200_N66E009_Map_3.tif,N66E009_3,9.75,68.25,1.5,1.5,Ocean
6252,ESA_WorldCover_10m_2021_v200_N66E009_Map_4.tif,N66E009_4,11.25,68.25,1.5,1.5,Ocean
6253,ESA_WorldCover_10m_2021_v200_N66E012_Map_1.tif,N66E012_1,12.75,66.75,1.5,1.5,Norway
6254,ESA_WorldCover_10m_2021_v200_N66E012_Map_2.tif,N66E012_2,14.25,66.75,1.5,1.5,Norway
6255,ESA_WorldCover_10m_2021_v200_N66E012_Map_3.tif,N66E012_3,12.75,68.25,1.5,1.5,Norway
6256,ESA_WorldCover_10m_2021_v200_N66E012_Map_4.tif,N66E012_4,14.25,68.25,1.5,1.5,Norway
6257,ESA_WorldCover_10m_2021_v200_N66E015_Map_1.tif,N66E015_1,15.75,66.75,1.5,1.5,Norway
6258,ESA_WorldCover_10m_2021_v200_N66E015_Map_2.tif,N66E015_2,17.25,66.75,1.5,1.5,Sweden
6259,ESA_WorldCover_10m_2021_v200_N66E015_Map_3.tif,N66E015_3,15.75,68.25,1.5,1.5,Norway
6260,ESA_WorldCover_10m_2021_v200_N66E015_Map_4.tif,N66E015_4,17.25,68.25,1.5,1.5,Norway
6261,ESA_WorldCover_10m_2021_v200_N66E018_Map_1.tif,N66E018_1,18.75,66.75,1.5,1.5,Sweden
6262,ESA_WorldCover_10m_2021_v200_N66E018_Map_2.tif,N66E018_2,20.25,66.75,1.5,1.5,Sweden
6263,ESA_WorldCover_10m_2021_v200_N66E018_Map_3.tif,N66E018_3,18.75,68.25,1.5,1.5,Sweden
6264,ESA_WorldCover_10m_2021_v200_N66E018_Map_4.tif,N66E018_4,20.25,68.25,1.5,1.5,Sweden
6265,ESA_WorldCover_10m_2021_v200_N66E021_Map_1.tif,N66E021_1,21.75,66.75,1.5,1.5,Sweden
6266,ESA_WorldCover_10m_2021_v200_N66E021_Map_2.tif,N66E021_2,23.25,66.75,1.5,1.5,Sweden
6267,ESA_WorldCover_10m_2021_v200_N66E021_Map_3.tif,N66E021_3,21.75,68.25,1.5,1.5,Sweden
6268,ESA_WorldCover_10m_2021_v200_N66E021_Map_4.tif,N66E021_4,23.25,68.25,1.5,1.5,Finland
6269,ESA_WorldCover_10m_2021_v200_N66E024_Map_1.tif,N66E024_1,24.75,66.75,1.5,1.5,Finland
6270,ESA_WorldCover_10m_2021_v200_N66E024_Map_2.tif,N66E024_2,26.25,66.75,1.5,1.5,Finland
6271,ESA_WorldCover_10m_2021_v200_N66E024_Map_3.tif,N66E024_3,24.75,68.25,1.5,1.5,Finland
6272,ESA_WorldCover_10m_2021_v200_N66E024_Map_4.tif,N66E024_4,26.25,68.25,1.5,1.5,Finland
6273,ESA_WorldCover_10m_2021_v200_N66E027_Map_1.tif,N66E027_1,27.75,66.75,1.5,1.5,Finland
6274,ESA_WorldCover_10m_2021_v200_N66E027_Map_2.tif,N66E027_2,29.25,66.75,1.5,1.5,Finland
6275,ESA_WorldCover_10m_2021_v200_N66E027_Map_3.tif,N66E027_3,27.75,68.25,1.5,1.5,Finland
6276,ESA_WorldCover_10m_2021_v200_N66E027_Map_4.tif,N66E027_4,29.25,68.25,1.5,1.5,Russia
6277,ESA_WorldCover_10m_2021_v200_N66E030_Map_1.tif,N66E030_1,30.75,66.75,1.5,1.5,Russia
6278,ESA_WorldCover_10m_2021_v200_N66E030_Map_2.tif,N66E030_2,32.25,66.75,1.5,1.5,Russia
6279,ESA_WorldCover_10m_2021_v200_N66E030_Map_3.tif,N66E030_3,30.75,68.25,1.5,1.5,Russia
6280,ESA_WorldCover_10m_2021_v200_N66E030_Map_4.tif,N66E030_4,32.25,68.25,1.5,1.5,Russia
6281,ESA_WorldCover_10m_2021_v200_N66E033_Map_1.tif,N66E033_1,33.75,66.75,1.5,1.5,Russia
6282,ESA_WorldCover_10m_2021_v200_N66E033_Map_2.tif,N66E033_2,35.25,66.75,1.5,1.5,Russia
6283,ESA_WorldCover_10m_2021_v200_N66E033_Map_3.tif,N66E033_3,33.75,68.25,1.5,1.5,Russia
6284,ESA_WorldCover_10m_2021_v200_N66E033_Map_4.tif,N66E033_4,35.25,68.25,1.5,1.5,Russia
6285,ESA_WorldCover_10m_2021_v200_N66E036_Map_1.tif,N66E036_1,36.75,66.75,1.5,1.5,Russia
6286,ESA_WorldCover_10m_2021_v200_N66E036_Map_2.tif,N66E036_2,38.25,66.75,1.5,1.5,Russia
6287,ESA_WorldCover_10m_2021_v200_N66E036_Map_3.tif,N66E036_3,36.75,68.25,1.5,1.5,Russia
6288,ESA_WorldCover_10m_2021_v200_N66E036_Map_4.tif,N66E036_4,38.25,68.25,1.5,1.5,Russia
6289,ESA_WorldCover_10m_2021_v200_N66E039_Map_1.tif,N66E039_1,39.75,66.75,1.5,1.5,Russia
6290,ESA_WorldCover_10m_2021_v200_N66E039_Map_2.tif,N66E039_2,41.25,66.75,1.5,1.5,Russia
6291,ESA_WorldCover_10m_2021_v200_N66E039_Map_3.tif,N66E039_3,39.75,68.25,1.5,1.5,Russia
6292,ESA_WorldCover_10m_2021_v200_N66E039_Map_4.tif,N66E039_4,41.25,68.25,1.5,1.5,Russia
6293,ESA_WorldCover_10m_2021_v200_N66E042_Map_1.tif,N66E042_1,42.75,66.75,1.5,1.5,Russia
6294,ESA_WorldCover_10m_2021_v200_N66E042_Map_2.tif,N66E042_2,44.25,66.75,1.5,1.5,Russia
6295,ESA_WorldCover_10m_2021_v200_N66E042_Map_3.tif,N66E042_3,42.75,68.25,1.5,1.5,Russia
6296,ESA_WorldCover_10m_2021_v200_N66E042_Map_4.tif,N66E042_4,44.25,68.25,1.5,1.5,Russia
6297,ESA_WorldCover_10m_2021_v200_N66E045_Map_1.tif,N66E045_1,45.75,66.75,1.5,1.5,Russia
6298,ESA_WorldCover_10m_2021_v200_N66E045_Map_2.tif,N66E045_2,47.25,66.75,1.5,1.5,Russia
6299,ESA_WorldCover_10m_2021_v200_N66E045_Map_3.tif,N66E045_3,45.75,68.25,1.5,1.5,Russia
6300,ESA_WorldCover_10m_2021_v200_N66E045_Map_4.tif,N66E045_4,47.25,68.25,1.5,1.5,Russia
6301,ESA_WorldCover_10m_2021_v200_N66E048_Map_1.tif,N66E048_1,48.75,66.75,1.5,1.5,Russia
6302,ESA_WorldCover_10m_2021_v200_N66E048_Map_2.tif,N66E048_2,50.25,66.75,1.5,1.5,Russia
6303,ESA_WorldCover_10m_2021_v200_N66E048_Map_3.tif,N66E048_3,48.75,68.25,1.5,1.5,Russia
6304,ESA_WorldCover_10m_2021_v200_N66E048_Map_4.tif,N66E048_4,50.25,68.25,1.5,1.5,Russia
6305,ESA_WorldCover_10m_2021_v200_N66E051_Map_1.tif,N66E051_1,51.75,66.75,1.5,1.5,Russia
6306,ESA_WorldCover_10m_2021_v200_N66E051_Map_2.tif,N66E051_2,53.25,66.75,1.5,1.5,Russia
6307,ESA_WorldCover_10m_2021_v200_N66E051_Map_3.tif,N66E051_3,51.75,68.25,1.5,1.5,Russia
6308,ESA_WorldCover_10m_2021_v200_N66E051_Map_4.tif,N66E051_4,53.25,68.25,1.5,1.5,Russia
6309,ESA_WorldCover_10m_2021_v200_N66E054_Map_1.tif,N66E054_1,54.75,66.75,1.5,1.5,Russia
6310,ESA_WorldCover_10m_2021_v200_N66E054_Map_2.tif,N66E054_2,56.25,66.75,1.5,1.5,Russia
6311,ESA_WorldCover_10m_2021_v200_N66E054_Map_3.tif,N66E054_3,54.75,68.25,1.5,1.5,Russia
6312,ESA_WorldCover_10m_2021_v200_N66E054_Map_4.tif,N66E054_4,56.25,68.25,1.5,1.5,Russia
6313,ESA_WorldCover_10m_2021_v200_N66E057_Map_1.tif,N66E057_1,57.75,66.75,1.5,1.5,Russia
6314,ESA_WorldCover_10m_2021_v200_N66E057_Map_2.tif,N66E057_2,59.25,66.75,1.5,1.5,Russia
6315,ESA_WorldCover_10m_2021_v200_N66E057_Map_3.tif,N66E057_3,57.75,68.25,1.5,1.5,Russia
6316,ESA_WorldCover_10m_2021_v200_N66E057_Map_4.tif,N66E057_4,59.25,68.25,1.5,1.5,Russia
6317,ESA_WorldCover_10m_2021_v200_N66E060_Map_1.tif,N66E060_1,60.75,66.75,1.5,1.5,Russia
6318,ESA_WorldCover_10m_2021_v200_N66E060_Map_2.tif,N66E060_2,62.25,66.75,1.5,1.5,Russia
6319,ESA_WorldCover_10m_2021_v200_N66E060_Map_3.tif,N66E060_3,60.75,68.25,1.5,1.5,Russia
6320,ESA_WorldCover_10m_2021_v200_N66E060_Map_4.tif,N66E060_4,62.25,68.25,1.5,1.5,Russia
6321,ESA_WorldCover_10m_2021_v200_N66E063_Map_1.tif,N66E063_1,63.75,66.75,1.5,1.5,Russia
6322,ESA_WorldCover_10m_2021_v200_N66E063_Map_2.tif,N66E063_2,65.25,66.75,1.5,1.5,Russia
6323,ESA_WorldCover_10m_2021_v200_N66E063_Map_3.tif,N66E063_3,63.75,68.25,1.5,1.5,Russia
6324,ESA_WorldCover_10m_2021_v200_N66E063_Map_4.tif,N66E063_4,65.25,68.25,1.5,1.5,Russia
6325,ESA_WorldCover_10m_2021_v200_N66E066_Map_1.tif,N66E066_1,66.75,66.75,1.5,1.5,Russia
6326,ESA_WorldCover_10m_2021_v200_N66E066_Map_2.tif,N66E066_2,68.25,66.75,1.5,1.5,Russia
6327,ESA_WorldCover_10m_2021_v200_N66E066_Map_3.tif,N66E066_3,66.75,68.25,1.5,1.5,Russia
6328,ESA_WorldCover_10m_2021_v200_N66E066_Map_4.tif,N66E066_4,68.25,68.25,1.5,1.5,Russia
6329,ESA_WorldCover_10m_2021_v200_N66E069_Map_1.tif,N66E069_1,69.75,66.75,1.5,1.5,Russia
6330,ESA_WorldCover_10m_2021_v200_N66E069_Map_2.tif,N66E069_2,71.25,66.75,1.5,1.5,Russia
6331,ESA_WorldCover_10m_2021_v200_N66E069_Map_3.tif,N66E069_3,69.75,68.25,1.5,1.5,Russia
6332,ESA_WorldCover_10m_2021_v200_N66E069_Map_4.tif,N66E069_4,71.25,68.25,1.5,1.5,Russia
6333,ESA_WorldCover_10m_2021_v200_N66E072_Map_1.tif,N66E072_1,72.75,66.75,1.5,1.5,Russia
6334,ESA_WorldCover_10m_2021_v200_N66E072_Map_2.tif,N66E072_2,74.25,66.75,1.5,1.5,Russia
6335,ESA_WorldCover_10m_2021_v200_N66E072_Map_3.tif,N66E072_3,72.75,68.25,1.5,1.5,Russia
6336,ESA_WorldCover_10m_2021_v200_N66E072_Map_4.tif,N66E072_4,74.25,68.25,1.5,1.5,Russia
6337,ESA_WorldCover_10m_2021_v200_N66E075_Map_1.tif,N66E075_1,75.75,66.75,1.5,1.5,Russia
6338,ESA_WorldCover_10m_2021_v200_N66E075_Map_2.tif,N66E075_2,77.25,66.75,1.5,1.5,Russia
6339,ESA_WorldCover_10m_2021_v200_N66E075_Map_3.tif,N66E075_3,75.75,68.25,1.5,1.5,Russia
6340,ESA_WorldCover_10m_2021_v200_N66E075_Map_4.tif,N66E075_4,77.25,68.25,1.5,1.5,Russia
6341,ESA_WorldCover_10m_2021_v200_N66E078_Map_1.tif,N66E078_1,78.75,66.75,1.5,1.5,Russia
6342,ESA_WorldCover_10m_2021_v200_N66E078_Map_2.tif,N66E078_2,80.25,66.75,1.5,1.5,Russia
6343,ESA_WorldCover_10m_2021_v200_N66E078_Map_3.tif,N66E078_3,78.75,68.25,1.5,1.5,Russia
6344,ESA_WorldCover_10m_2021_v200_N66E078_Map_4.tif,N66E078_4,80.25,68.25,1.5,1.5,Russia
6345,ESA_WorldCover_10m_2021_v200_N66E081_Map_1.tif,N66E081_1,81.75,66.75,1.5,1.5,Russia
6346,ESA_WorldCover_10m_2021_v200_N66E081_Map_2.tif,N66E081_2,83.25,66.75,1.5,1.5,Russia
6347,ESA_WorldCover_10m_2021_v200_N66E081_Map_3.tif,N66E081_3,81.75,68.25,1.5,1.5,Russia
6348,ESA_WorldCover_10m_2021_v200_N66E081_Map_4.tif,N66E081_4,83.25,68.25,1.5,1.5,Russia
6349,ESA_WorldCover_10m_2021_v200_N66E084_Map_1.tif,N66E084_1,84.75,66.75,1.5,1.5,Russia
6350,ESA_WorldCover_10m_2021_v200_N66E084_Map_2.tif,N66E084_2,86.25,66.75,1.5,1.5,Russia
6351,ESA_WorldCover_10m_2021_v200_N66E084_Map_3.tif,N66E084_3,84.75,68.25,1.5,1.5,Russia
6352,ESA_WorldCover_10m_2021_v200_N66E084_Map_4.tif,N66E084_4,86.25,68.25,1.5,1.5,Russia
6353,ESA_WorldCover_10m_2021_v200_N66E087_Map_1.tif,N66E087_1,87.75,66.75,1.5,1.5,Russia
6354,ESA_WorldCover_10m_2021_v200_N66E087_Map_2.tif,N66E087_2,89.25,66.75,1.5,1.5,Russia
6355,ESA_WorldCover_10m_2021_v200_N66E087_Map_3.tif,N66E087_3,87.75,68.25,1.5,1.5,Russia
6356,ESA_WorldCover_10m_2021_v200_N66E087_Map_4.tif,N66E087_4,89.25,68.25,1.5,1.5,Russia
6357,ESA_WorldCover_10m_2021_v200_N66E090_Map_1.tif,N66E090_1,90.75,66.75,1.5,1.5,Russia
6358,ESA_WorldCover_10m_2021_v200_N66E090_Map_2.tif,N66E090_2,92.25,66.75,1.5,1.5,Russia
6359,ESA_WorldCover_10m_2021_v200_N66E090_Map_3.tif,N66E090_3,90.75,68.25,1.5,1.5,Russia
6360,ESA_WorldCover_10m_2021_v200_N66E090_Map_4.tif,N66E090_4,92.25,68.25,1.5,1.5,Russia
6361,ESA_WorldCover_10m_2021_v200_N66E093_Map_1.tif,N66E093_1,93.75,66.75,1.5,1.5,Russia
6362,ESA_WorldCover_10m_2021_v200_N66E093_Map_2.tif,N66E093_2,95.25,66.75,1.5,1.5,Russia
6363,ESA_WorldCover_10m_2021_v200_N66E093_Map_3.tif,N66E093_3,93.75,68.25,1.5,1.5,Russia
6364,ESA_WorldCover_10m_2021_v200_N66E093_Map_4.tif,N66E093_4,95.25,68.25,1.5,1.5,Russia
6365,ESA_WorldCover_10m_2021_v200_N66E096_Map_1.tif,N66E096_1,96.75,66.75,1.5,1.5,Russia
6366,ESA_WorldCover_10m_2021_v200_N66E096_Map_2.tif,N66E096_2,98.25,66.75,1.5,1.5,Russia
6367,ESA_WorldCover_10m_2021_v200_N66E096_Map_3.tif,N66E096_3,96.75,68.25,1.5,1.5,Russia
6368,ESA_WorldCover_10m_2021_v200_N66E096_Map_4.tif,N66E096_4,98.25,68.25,1.5,1.5,Russia
6369,ESA_WorldCover_10m_2021_v200_N66E099_Map_1.tif,N66E099_1,99.75,66.75,1.5,1.5,Russia
6370,ESA_WorldCover_10m_2021_v200_N66E099_Map_2.tif,N66E099_2,101.25,66.75,1.5,1.5,Russia
6371,ESA_WorldCover_10m_2021_v200_N66E099_Map_3.tif,N66E099_3,99.75,68.25,1.5,1.5,Russia
6372,ESA_WorldCover_10m_2021_v200_N66E099_Map_4.tif,N66E099_4,101.25,68.25,1.5,1.5,Russia
6373,ESA_WorldCover_10m_2021_v200_N66E102_Map_1.tif,N66E102_1,102.75,66.75,1.5,1.5,Russia
6374,ESA_WorldCover_10m_2021_v200_N66E102_Map_2.tif,N66E102_2,104.25,66.75,1.5,1.5,Russia
6375,ESA_WorldCover_10m_2021_v200_N66E102_Map_3.tif,N66E102_3,102.75,68.25,1.5,1.5,Russia
6376,ESA_WorldCover_10m_2021_v200_N66E102_Map_4.tif,N66E102_4,104.25,68.25,1.5,1.5,Russia
6377,ESA_WorldCover_10m_2021_v200_N66E105_Map_1.tif,N66E105_1,105.75,66.75,1.5,1.5,Russia
6378,ESA_WorldCover_10m_2021_v200_N66E105_Map_2.tif,N66E105_2,107.25,66.75,1.5,1.5,Russia
6379,ESA_WorldCover_10m_2021_v200_N66E105_Map_3.tif,N66E105_3,105.75,68.25,1.5,1.5,Russia
6380,ESA_WorldCover_10m_2021_v200_N66E105_Map_4.tif,N66E105_4,107.25,68.25,1.5,1.5,Russia
6381,ESA_WorldCover_10m_2021_v200_N66E108_Map_1.tif,N66E108_1,108.75,66.75,1.5,1.5,Russia
6382,ESA_WorldCover_10m_2021_v200_N66E108_Map_2.tif,N66E108_2,110.25,66.75,1.5,1.5,Russia
6383,ESA_WorldCover_10m_2021_v200_N66E108_Map_3.tif,N66E108_3,108.75,68.25,1.5,1.5,Russia
6384,ESA_WorldCover_10m_2021_v200_N66E108_Map_4.tif,N66E108_4,110.25,68.25,1.5,1.5,Russia
6385,ESA_WorldCover_10m_2021_v200_N66E111_Map_1.tif,N66E111_1,111.75,66.75,1.5,1.5,Russia
6386,ESA_WorldCover_10m_2021_v200_N66E111_Map_2.tif,N66E111_2,113.25,66.75,1.5,1.5,Russia
6387,ESA_WorldCover_10m_2021_v200_N66E111_Map_3.tif,N66E111_3,111.75,68.25,1.5,1.5,Russia
6388,ESA_WorldCover_10m_2021_v200_N66E111_Map_4.tif,N66E111_4,113.25,68.25,1.5,1.5,Russia
6389,ESA_WorldCover_10m_2021_v200_N66E114_Map_1.tif,N66E114_1,114.75,66.75,1.5,1.5,Russia
6390,ESA_WorldCover_10m_2021_v200_N66E114_Map_2.tif,N66E114_2,116.25,66.75,1.5,1.5,Russia
6391,ESA_WorldCover_10m_2021_v200_N66E114_Map_3.tif,N66E114_3,114.75,68.25,1.5,1.5,Russia
6392,ESA_WorldCover_10m_2021_v200_N66E114_Map_4.tif,N66E114_4,116.25,68.25,1.5,1.5,Russia
6393,ESA_WorldCover_10m_2021_v200_N66E117_Map_1.tif,N66E117_1,117.75,66.75,1.5,1.5,Russia
6394,ESA_WorldCover_10m_2021_v200_N66E117_Map_2.tif,N66E117_2,119.25,66.75,1.5,1.5,Russia
6395,ESA_WorldCover_10m_2021_v200_N66E117_Map_3.tif,N66E117_3,117.75,68.25,1.5,1.5,Russia
6396,ESA_WorldCover_10m_2021_v200_N66E117_Map_4.tif,N66E117_4,119.25,68.25,1.5,1.5,Russia
6397,ESA_WorldCover_10m_2021_v200_N66E120_Map_1.tif,N66E120_1,120.75,66.75,1.5,1.5,Russia
6398,ESA_WorldCover_10m_2021_v200_N66E120_Map_2.tif,N66E120_2,122.25,66.75,1.5,1.5,Russia
6399,ESA_WorldCover_10m_2021_v200_N66E120_Map_3.tif,N66E120_3,120.75,68.25,1.5,1.5,Russia
6400,ESA_WorldCover_10m_2021_v200_N66E120_Map_4.tif,N66E120_4,122.25,68.25,1.5,1.5,Russia
6401,ESA_WorldCover_10m_2021_v200_N66E123_Map_1.tif,N66E123_1,123.75,66.75,1.5,1.5,Russia
6402,ESA_WorldCover_10m_2021_v200_N66E123_Map_2.tif,N66E123_2,125.25,66.75,1.5,1.5,Russia
6403,ESA_WorldCover_10m_2021_v200_N66E123_Map_3.tif,N66E123_3,123.75,68.25,1.5,1.5,Russia
6404,ESA_WorldCover_10m_2021_v200_N66E123_Map_4.tif,N66E123_4,125.25,68.25,1.5,1.5,Russia
6405,ESA_WorldCover_10m_2021_v200_N66E126_Map_1.tif,N66E126_1,126.75,66.75,1.5,1.5,Russia
6406,ESA_WorldCover_10m_2021_v200_N66E126_Map_2.tif,N66E126_2,128.25,66.75,1.5,1.5,Russia
